Unnamed: 0,userId,movieId,rating,timestamp
208.0,385.0,50.0,3.0,834691694.0
209.0,385.0,282.0,3.0,834691717.0
210.0,385.0,337.0,5.0,834691737.0
211.0,385.0,235.0,2.0,834691757.0
212.0,385.0,95.0,3.0,834691768.0
213.0,385.0,265.0,3.0,834691790.0
214.0,385.0,356.0,4.0,834691790.0
215.0,385.0,172.0,3.0,834691790.0
216.0,385.0,480.0,4.0,834691810.0
217.0,385.0,589.0,5.0,834691845.0
218.0,385.0,25.0,3.0,834691845.0
219.0,385.0,272.0,3.0,834691862.0
220.0,385.0,246.0,5.0,834691874.0
221.0,385.0,551.0,3.0,834691914.0
222.0,385.0,16.0,3.0,834691914.0
223.0,385.0,610.0,3.0,834692018.0
224.0,385.0,736.0,4.0,834692018.0
225.0,385.0,249.0,3.0,834692037.0
226.0,385.0,497.0,4.0,834692061.0
227.0,385.0,198.0,4.0,834692076.0
228.0,385.0,368.0,4.0,834692087.0
229.0,385.0,14.0,3.0,834692097.0
230.0,385.0,370.0,3.0,834692113.0
231.0,385.0,417.0,5.0,834692129.0
232.0,385.0,383.0,2.0,834692155.0
233.0,385.0,531.0,3.0,834692165.0
234.0,385.0,444.0,2.0,834692225.0
235.0,385.0,372.0,2.0,834692268.0
236.0,385.0,519.0,1.0,834692298.0
237.0,385.0,537.0,3.0,834692317.0
238.0,385.0,412.0,2.0,834692360.0
239.0,385.0,358.0,3.0,834692549.0
240.0,385.0,422.0,3.0,834692559.0
241.0,385.0,587.0,2.0,834693117.0
242.0,385.0,535.0,2.0,834693167.0
243.0,385.0,552.0,3.0,834693186.0
244.0,385.0,196.0,3.0,834693466.0
245.0,385.0,224.0,4.0,834693485.0
246.0,385.0,153.0,3.0,834693538.0
247.0,385.0,367.0,3.0,834693560.0
248.0,385.0,349.0,3.0,834693560.0
249.0,385.0,593.0,3.0,834693560.0
250.0,385.0,553.0,4.0,834693560.0
251.0,385.0,277.0,3.0,834693582.0
252.0,385.0,373.0,3.0,834693609.0
253.0,385.0,344.0,3.0,834693609.0
254.0,385.0,540.0,3.0,834693629.0
255.0,385.0,485.0,3.0,834693629.0
256.0,385.0,305.0,3.0,834693629.0
257.0,385.0,594.0,3.0,834694144.0
258.0,385.0,500.0,3.0,834694199.0
259.0,314.0,60.0,3.0,834790837.0
260.0,314.0,520.0,3.0,834825174.0
261.0,314.0,707.0,3.0,834825548.0
262.0,314.0,733.0,4.0,834957413.0
263.0,385.0,21.0,5.0,835118614.0
264.0,314.0,728.0,4.0,835444728.0
265.0,411.0,296.0,5.0,835531951.0
266.0,411.0,380.0,4.0,835531951.0
267.0,411.0,590.0,5.0,835531951.0
268.0,411.0,592.0,3.0,835531951.0
269.0,411.0,150.0,5.0,835531951.0
270.0,411.0,349.0,3.0,835531994.0
271.0,411.0,165.0,3.0,835531994.0
272.0,411.0,344.0,2.0,835531994.0
273.0,411.0,318.0,4.0,835532030.0
274.0,411.0,329.0,3.0,835532031.0
275.0,411.0,316.0,4.0,835532031.0
276.0,411.0,231.0,2.0,835532031.0
277.0,411.0,292.0,3.0,835532065.0
278.0,411.0,339.0,3.0,835532065.0
279.0,411.0,10.0,3.0,835532065.0
280.0,411.0,161.0,4.0,835532066.0
281.0,411.0,434.0,3.0,835532066.0
282.0,411.0,208.0,4.0,835532100.0
283.0,411.0,253.0,3.0,835532100.0
284.0,411.0,185.0,4.0,835532100.0
285.0,411.0,593.0,5.0,835532100.0
286.0,411.0,457.0,4.0,835532100.0
287.0,411.0,300.0,3.0,835532155.0
288.0,411.0,110.0,4.0,835532155.0
289.0,411.0,1.0,5.0,835532155.0
290.0,411.0,288.0,3.0,835532155.0
291.0,411.0,225.0,4.0,835532191.0
292.0,411.0,34.0,4.0,835532191.0
293.0,411.0,47.0,4.0,835532191.0
294.0,411.0,21.0,4.0,835532191.0
295.0,411.0,266.0,3.0,835532221.0
296.0,411.0,50.0,3.0,835532221.0
297.0,411.0,160.0,3.0,835532253.0
298.0,411.0,111.0,4.0,835532253.0
299.0,411.0,364.0,4.0,835532253.0
300.0,411.0,454.0,4.0,835532253.0
301.0,411.0,432.0,3.0,835532287.0
302.0,411.0,367.0,2.0,835532287.0
303.0,411.0,282.0,4.0,835532346.0
304.0,411.0,553.0,5.0,835532346.0
305.0,411.0,356.0,5.0,835532346.0
306.0,411.0,236.0,3.0,835532346.0
307.0,411.0,480.0,5.0,835532370.0
308.0,411.0,151.0,4.0,835532370.0
309.0,411.0,252.0,3.0,835532370.0
310.0,411.0,11.0,4.0,835532370.0
311.0,411.0,440.0,3.0,835532398.0
312.0,411.0,235.0,3.0,835532398.0
313.0,411.0,2.0,4.0,835532398.0
314.0,411.0,261.0,3.0,835532418.0
315.0,411.0,204.0,3.0,835532418.0
316.0,411.0,589.0,3.0,835532449.0
317.0,411.0,158.0,3.0,835532449.0
318.0,411.0,350.0,4.0,835532449.0
319.0,411.0,265.0,3.0,835532449.0
320.0,411.0,256.0,3.0,835532477.0
321.0,411.0,377.0,3.0,835532477.0
322.0,411.0,509.0,2.0,835532508.0
323.0,411.0,442.0,3.0,835532508.0
324.0,411.0,224.0,1.0,835532508.0
325.0,411.0,500.0,4.0,835532539.0
326.0,411.0,527.0,5.0,835532539.0
327.0,411.0,31.0,4.0,835532539.0
328.0,411.0,105.0,3.0,835532539.0
329.0,411.0,62.0,5.0,835532559.0
330.0,411.0,223.0,4.0,835532559.0
331.0,411.0,357.0,3.0,835532559.0
332.0,411.0,551.0,4.0,835532588.0
333.0,411.0,539.0,3.0,835532588.0
334.0,411.0,276.0,3.0,835532588.0
335.0,411.0,272.0,2.0,835532588.0
336.0,411.0,237.0,3.0,835532614.0
337.0,411.0,587.0,4.0,835532614.0
338.0,411.0,597.0,3.0,835532614.0
339.0,411.0,246.0,5.0,835532614.0
340.0,411.0,586.0,4.0,835532644.0
341.0,411.0,227.0,3.0,835532644.0
342.0,411.0,348.0,2.0,835532644.0
343.0,411.0,22.0,3.0,835532644.0
344.0,411.0,353.0,2.0,835532675.0
345.0,411.0,515.0,2.0,835532728.0
346.0,411.0,585.0,3.0,835532728.0
347.0,411.0,230.0,4.0,835532728.0
348.0,411.0,218.0,3.0,835532747.0
349.0,411.0,474.0,3.0,835532747.0
350.0,411.0,280.0,4.0,835532774.0
351.0,411.0,355.0,3.0,835532775.0
352.0,411.0,431.0,3.0,835532806.0
353.0,411.0,216.0,3.0,835532839.0
354.0,411.0,508.0,5.0,835532839.0
355.0,411.0,257.0,3.0,835532864.0
356.0,411.0,427.0,1.0,835532864.0
357.0,411.0,477.0,3.0,835532864.0
358.0,411.0,327.0,1.0,835532890.0
359.0,411.0,471.0,4.0,835532928.0
360.0,411.0,170.0,3.0,835532928.0
361.0,411.0,281.0,3.0,835532928.0
362.0,411.0,249.0,2.0,835532965.0
363.0,411.0,368.0,4.0,835532965.0
364.0,411.0,376.0,4.0,835532965.0
365.0,411.0,648.0,5.0,835532994.0
366.0,411.0,4.0,2.0,835533021.0
367.0,411.0,122.0,2.0,835533021.0
368.0,411.0,351.0,3.0,835533073.0
369.0,411.0,371.0,4.0,835533073.0
370.0,411.0,194.0,3.0,835533161.0
371.0,411.0,383.0,2.0,835533161.0
372.0,411.0,529.0,3.0,835533161.0
373.0,411.0,52.0,2.0,835533198.0
374.0,411.0,540.0,3.0,835533217.0
375.0,411.0,455.0,3.0,835533238.0
376.0,411.0,419.0,2.0,835533294.0
377.0,411.0,372.0,3.0,835533294.0
378.0,411.0,708.0,3.0,835533294.0
379.0,411.0,159.0,3.0,835533319.0
380.0,411.0,534.0,2.0,835533320.0
381.0,411.0,46.0,2.0,835533337.0
382.0,411.0,191.0,3.0,835533357.0
383.0,411.0,275.0,1.0,835533382.0
384.0,411.0,661.0,2.0,835533404.0
385.0,411.0,180.0,2.0,835533423.0
386.0,411.0,382.0,3.0,835533439.0
387.0,411.0,7.0,3.0,835533471.0
388.0,411.0,524.0,3.0,835533493.0
389.0,411.0,489.0,3.0,835533520.0
390.0,411.0,271.0,3.0,835533546.0
391.0,411.0,448.0,4.0,835533637.0
392.0,314.0,761.0,3.0,836165398.0
393.0,314.0,344.0,2.0,836234524.0
394.0,314.0,62.0,4.0,836234560.0
395.0,314.0,780.0,3.0,836643313.0
396.0,385.0,194.0,1.0,836844300.0
397.0,385.0,62.0,3.0,836844635.0
398.0,385.0,534.0,3.0,836844780.0
399.0,314.0,647.0,5.0,837293745.0
400.0,385.0,45.0,3.0,837949548.0
401.0,385.0,588.0,4.0,837949569.0
402.0,385.0,233.0,4.0,837949652.0
403.0,385.0,376.0,3.0,837949698.0
404.0,385.0,32.0,4.0,838323677.0
405.0,385.0,215.0,3.0,838323748.0
406.0,314.0,786.0,3.0,839857674.0
407.0,314.0,32.0,3.0,839857723.0
408.0,385.0,780.0,3.0,839867301.0
409.0,385.0,206.0,2.0,839867522.0
410.0,314.0,808.0,3.0,840610743.0
411.0,385.0,6.0,3.0,840648313.0
412.0,385.0,533.0,3.0,840648350.0
413.0,602.0,592.0,4.0,840875507.0
414.0,602.0,150.0,4.0,840875508.0
415.0,602.0,380.0,3.0,840875508.0
416.0,602.0,590.0,3.0,840875508.0
417.0,602.0,296.0,5.0,840875508.0
418.0,602.0,165.0,5.0,840875538.0
419.0,602.0,349.0,4.0,840875538.0
420.0,602.0,344.0,2.0,840875538.0
421.0,602.0,153.0,4.0,840875538.0
422.0,602.0,457.0,5.0,840875558.0
423.0,602.0,316.0,3.0,840875558.0
424.0,602.0,593.0,5.0,840875558.0
425.0,602.0,231.0,2.0,840875558.0
426.0,602.0,161.0,4.0,840875594.0
427.0,602.0,292.0,3.0,840875594.0
428.0,602.0,329.0,3.0,840875594.0
429.0,602.0,318.0,5.0,840875594.0
430.0,602.0,434.0,3.0,840875594.0
431.0,602.0,253.0,3.0,840875621.0
432.0,602.0,339.0,3.0,840875622.0
433.0,602.0,208.0,3.0,840875622.0
434.0,602.0,356.0,3.0,840875622.0
435.0,602.0,10.0,3.0,840875622.0
436.0,602.0,454.0,3.0,840875647.0
437.0,602.0,480.0,4.0,840875647.0
438.0,602.0,110.0,5.0,840875647.0
439.0,602.0,185.0,3.0,840875647.0
440.0,602.0,288.0,3.0,840875647.0
441.0,602.0,300.0,5.0,840875667.0
442.0,602.0,589.0,5.0,840875667.0
443.0,602.0,364.0,4.0,840875667.0
444.0,602.0,47.0,5.0,840875668.0
445.0,602.0,410.0,4.0,840875668.0
446.0,602.0,19.0,2.0,840875700.0
447.0,602.0,34.0,1.0,840875700.0
448.0,602.0,367.0,5.0,840875700.0
449.0,602.0,377.0,4.0,840875700.0
450.0,602.0,225.0,3.0,840875700.0
451.0,602.0,50.0,5.0,840875720.0
452.0,602.0,21.0,4.0,840875720.0
453.0,602.0,500.0,4.0,840875720.0
454.0,602.0,587.0,4.0,840875757.0
455.0,602.0,586.0,1.0,840875757.0
456.0,602.0,39.0,5.0,840875757.0
457.0,602.0,597.0,2.0,840875757.0
458.0,602.0,160.0,3.0,840875757.0
459.0,602.0,527.0,5.0,840875779.0
460.0,602.0,539.0,3.0,840875779.0
461.0,602.0,32.0,3.0,840875779.0
462.0,602.0,266.0,4.0,840875779.0
463.0,602.0,432.0,1.0,840875801.0
464.0,602.0,357.0,4.0,840875801.0
465.0,602.0,173.0,3.0,840875801.0
466.0,602.0,350.0,3.0,840875801.0
467.0,602.0,440.0,4.0,840875801.0
468.0,602.0,553.0,2.0,840875825.0
469.0,602.0,315.0,3.0,840875825.0
470.0,602.0,11.0,3.0,840875825.0
471.0,602.0,282.0,2.0,840875825.0
472.0,602.0,337.0,5.0,840875851.0
473.0,602.0,2.0,4.0,840875851.0
474.0,602.0,442.0,3.0,840875851.0
475.0,602.0,509.0,1.0,840875851.0
476.0,602.0,252.0,3.0,840875876.0
477.0,602.0,474.0,5.0,840875876.0
478.0,602.0,151.0,4.0,840875876.0
479.0,602.0,293.0,3.0,840875901.0
480.0,602.0,141.0,4.0,840875901.0
481.0,602.0,204.0,4.0,840875901.0
482.0,602.0,95.0,3.0,840875901.0
483.0,602.0,235.0,4.0,840875901.0
484.0,602.0,508.0,3.0,840875930.0
485.0,602.0,172.0,3.0,840875930.0
486.0,602.0,158.0,3.0,840875930.0
487.0,602.0,25.0,4.0,840875998.0
488.0,602.0,347.0,3.0,840875998.0
489.0,602.0,14.0,5.0,840875999.0
490.0,602.0,260.0,5.0,840875999.0
491.0,602.0,648.0,4.0,840875999.0
492.0,602.0,535.0,1.0,840876032.0
493.0,602.0,501.0,2.0,840876032.0
494.0,602.0,290.0,3.0,840876032.0
495.0,602.0,805.0,3.0,840876032.0
496.0,602.0,6.0,3.0,840876055.0
497.0,602.0,198.0,3.0,840876055.0
498.0,602.0,45.0,5.0,840876055.0
499.0,602.0,471.0,4.0,840876085.0
500.0,602.0,16.0,3.0,840876085.0
501.0,602.0,164.0,4.0,840876085.0
502.0,602.0,551.0,4.0,840876085.0
503.0,602.0,176.0,4.0,840876086.0
504.0,602.0,647.0,3.0,840876123.0
505.0,602.0,215.0,3.0,840876123.0
506.0,602.0,224.0,3.0,840876123.0
507.0,602.0,229.0,3.0,840876123.0
508.0,602.0,373.0,5.0,840876188.0
509.0,602.0,786.0,4.0,840876188.0
510.0,602.0,733.0,4.0,840876188.0
511.0,602.0,36.0,3.0,840876228.0
512.0,602.0,354.0,3.0,840876228.0
513.0,602.0,230.0,4.0,840876228.0
514.0,602.0,100.0,3.0,840876228.0
515.0,602.0,246.0,3.0,840876228.0
516.0,602.0,280.0,3.0,840876260.0
517.0,602.0,555.0,3.0,840876260.0
518.0,602.0,533.0,3.0,840876260.0
519.0,602.0,608.0,5.0,840876371.0
520.0,602.0,780.0,4.0,840876371.0
521.0,602.0,371.0,3.0,840876371.0
522.0,602.0,422.0,3.0,840876417.0
523.0,602.0,22.0,3.0,840876417.0
524.0,602.0,550.0,4.0,840876417.0
525.0,602.0,448.0,3.0,840876417.0
526.0,602.0,281.0,3.0,840876475.0
527.0,602.0,170.0,3.0,840876475.0
528.0,602.0,125.0,3.0,840876475.0
529.0,602.0,475.0,5.0,840876475.0
530.0,602.0,861.0,4.0,840876498.0
531.0,602.0,428.0,3.0,840876498.0
532.0,602.0,529.0,3.0,840876498.0
533.0,602.0,362.0,3.0,840876566.0
534.0,602.0,144.0,3.0,840876566.0
535.0,602.0,52.0,3.0,840876566.0
536.0,602.0,171.0,3.0,840876566.0
537.0,602.0,431.0,3.0,840876597.0
538.0,602.0,761.0,3.0,840876597.0
539.0,602.0,194.0,2.0,840876597.0
540.0,602.0,193.0,2.0,840876620.0
541.0,602.0,163.0,3.0,840876620.0
542.0,602.0,482.0,3.0,840876620.0
543.0,602.0,481.0,3.0,840876620.0
544.0,602.0,29.0,2.0,840876620.0
545.0,602.0,417.0,2.0,840876779.0
546.0,602.0,368.0,2.0,840876779.0
547.0,602.0,494.0,4.0,840876779.0
548.0,109.0,592.0,4.0,841106309.0
549.0,109.0,380.0,3.0,841106309.0
550.0,109.0,150.0,3.0,841106309.0
551.0,109.0,296.0,5.0,841106309.0
552.0,109.0,153.0,3.0,841106402.0
553.0,109.0,165.0,3.0,841106402.0
554.0,109.0,588.0,3.0,841106402.0
555.0,109.0,349.0,3.0,841106402.0
556.0,109.0,344.0,2.0,841106402.0
557.0,109.0,593.0,4.0,841106453.0
558.0,109.0,457.0,4.0,841106453.0
559.0,109.0,231.0,3.0,841106453.0
560.0,109.0,161.0,3.0,841106509.0
561.0,109.0,329.0,2.0,841106509.0
562.0,109.0,318.0,5.0,841106509.0
563.0,109.0,356.0,5.0,841106550.0
564.0,109.0,253.0,3.0,841106550.0
565.0,109.0,480.0,3.0,841106621.0
566.0,109.0,110.0,5.0,841106621.0
567.0,109.0,454.0,3.0,841106621.0
568.0,109.0,288.0,5.0,841106621.0
569.0,109.0,590.0,3.0,841107357.0
570.0,109.0,47.0,3.0,841107393.0
571.0,109.0,410.0,3.0,841107393.0
572.0,109.0,34.0,3.0,841107487.0
573.0,109.0,589.0,3.0,841107487.0
574.0,109.0,300.0,3.0,841107487.0
575.0,109.0,364.0,3.0,841107487.0
576.0,109.0,367.0,3.0,841107487.0
577.0,109.0,377.0,3.0,841107538.0
578.0,109.0,21.0,3.0,841107538.0
579.0,109.0,500.0,3.0,841107538.0
580.0,109.0,39.0,3.0,841107584.0
581.0,109.0,50.0,4.0,841107584.0
582.0,109.0,586.0,3.0,841107584.0
583.0,109.0,587.0,3.0,841107643.0
584.0,109.0,597.0,3.0,841107643.0
585.0,109.0,32.0,4.0,841107643.0
586.0,109.0,527.0,3.0,841107643.0
587.0,109.0,440.0,3.0,841107725.0
588.0,109.0,266.0,3.0,841107725.0
589.0,109.0,357.0,4.0,841107725.0
590.0,109.0,553.0,5.0,841107923.0
591.0,109.0,173.0,2.0,841107989.0
592.0,109.0,432.0,3.0,841107989.0
593.0,109.0,11.0,4.0,841108045.0
594.0,109.0,315.0,2.0,841108045.0
595.0,109.0,442.0,3.0,841108301.0
596.0,109.0,252.0,3.0,841108346.0
597.0,109.0,151.0,4.0,841108346.0
598.0,109.0,474.0,3.0,841108346.0
599.0,109.0,235.0,3.0,841108410.0
600.0,109.0,256.0,3.0,841108509.0
601.0,109.0,551.0,3.0,841108509.0
602.0,109.0,168.0,3.0,841108509.0
603.0,109.0,62.0,5.0,841108564.0
604.0,109.0,555.0,4.0,841108564.0
605.0,109.0,353.0,3.0,841108564.0
606.0,109.0,25.0,5.0,841108589.0
607.0,109.0,31.0,3.0,841108623.0
608.0,109.0,223.0,3.0,841108665.0
609.0,109.0,6.0,3.0,841108665.0
610.0,109.0,355.0,3.0,841108665.0
611.0,109.0,370.0,3.0,841108711.0
612.0,109.0,273.0,3.0,841108711.0
613.0,109.0,485.0,2.0,841108711.0
614.0,109.0,272.0,3.0,841108751.0
615.0,109.0,16.0,4.0,841108751.0
616.0,109.0,163.0,3.0,841108799.0
617.0,109.0,246.0,3.0,841108799.0
618.0,109.0,348.0,3.0,841108835.0
619.0,109.0,780.0,3.0,841108877.0
620.0,109.0,230.0,3.0,841108877.0
621.0,109.0,45.0,3.0,841108914.0
622.0,109.0,216.0,2.0,841108967.0
623.0,109.0,477.0,3.0,841109063.0
624.0,109.0,543.0,3.0,841109119.0
625.0,109.0,540.0,3.0,841109119.0
626.0,109.0,198.0,3.0,841109119.0
627.0,109.0,371.0,3.0,841109144.0
628.0,109.0,319.0,3.0,841109187.0
629.0,109.0,122.0,3.0,841109220.0
630.0,109.0,383.0,3.0,841109258.0
631.0,109.0,14.0,4.0,841109326.0
632.0,109.0,514.0,3.0,841109326.0
633.0,109.0,361.0,3.0,841109369.0
